GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
SR-Kerala-Run-of-River_EP,2035,3241336,92000,.
SR-Kerala-Run-of-River_EP,2045,3111470,88000,.
SR-Kerala-Run-of-River_EP,2022,3241336,92000,.
SR-Kerala-RoR-with Pondage_EP,2025,3241336,92000,.
SR-Kerala-RoR-with Pondage_EP,2035,3241336,92000,.
SR-Kerala-RoR-with Pondage_EP,2045,3111470,88000,.
SR-Kerala-RoR-with Pondage_EP,2022,3241336,92000,.
SR-Kerala-Storage_EP,2025,3241336,92000,.
SR-Kerala-Storage_EP,2035,3241336,92000,.
SR-Kerala-Storage_EP,2045,3111470,88000,.
SR-Kerala-Storage_EP,2022,3241336,92000,.
SR-Kerala-Pumped Storage_EP,2025,0,20150,244774.5806
SR-Kerala-Pumped Storage_EP,2035,0,20150,244774.5806
SR-Kerala-Pumped Storage_EP,2045,0,20150,244774.5806
SR-Kerala-Pumped Storage_EP,2022,0,20150,244774.5806
SR-Kerala-PV,2025,1491641,21001,.
SR-Kerala-PV,2035,895321,15022,.
SR-Kerala-PV,2045,753705,13510,.
SR-Kerala-PV_EP,2022,1491641,21001,.
SR-Kerala-Onshore,2025,1569099,31251,.
SR-Kerala-Onshore,2035,1344692,28261,.
SR-Kerala-Onshore,2045,1188169,26256,.
SR-Kerala-Onshore_EP,2022,1569099,31251,.
SR-Kerala-Offshore,2025,5877079,84270,.
SR-Kerala-Offshore,2035,3435322,74181,.
SR-Kerala-Offshore,2045,3208853,68141,.
SR-Kerala-Offshore_EP,2022,5877079,84270,.
SR-Kerala-Battery,2025,0,38777,427850.75
SR-Kerala-Battery,2035,0,29997,336849
SR-Kerala-Battery,2045,0,24986,284904.75
SR-Puducherry-Run-of-River_EP,2025,3241336,92000,.
SR-Puducherry-Run-of-River_EP,2035,3241336,92000,.
SR-Puducherry-Run-of-River_EP,2045,3111470,88000,.
SR-Puducherry-Run-of-River_EP,2022,3241336,92000,.
SR-Puducherry-RoR-with Pondage_EP,2025,3241336,92000,.
SR-Puducherry-RoR-with Pondage_EP,2035,3241336,92000,.
SR-Puducherry-RoR-with Pondage_EP,2045,3111470,88000,.
SR-Puducherry-RoR-with Pondage_EP,2022,3241336,92000,.
SR-Puducherry-Storage_EP,2025,3241336,92000,.
SR-Puducherry-Storage_EP,2035,3241336,92000,.
SR-Puducherry-Storage_EP,2045,3111470,88000,.
SR-Puducherry-Storage_EP,2022,3241336,92000,.
SR-Puducherry-Pumped Storage_EP,2025,0,20150,244774.5806
SR-Puducherry-Pumped Storage_EP,2035,0,20150,244774.5806
SR-Puducherry-Pumped Storage_EP,2045,0,20150,244774.5806
SR-Puducherry-Pumped Storage_EP,2022,0,20150,244774.5806
SR-Puducherry-PV,2025,1491641,21001,.
SR-Puducherry-PV,2035,895321,15022,.
SR-Puducherry-PV,2045,753705,13510,.
SR-Puducherry-PV_EP,2022,1491641,21001,.
SR-Puducherry-Onshore,2025,1569099,31251,.
SR-Puducherry-Onshore,2035,1344692,28261,.
SR-Puducherry-Onshore,2045,1188169,26256,.
SR-Puducherry-Onshore_EP,2022,1569099,31251,.
SR-Puducherry-Battery,2025,0,38777,427850.75
SR-Puducherry-Battery,2035,0,29997,336849
SR-Puducherry-Battery,2045,0,24986,284904.75
SR-Tamilnadu-Run-of-River_EP,2025,3241336,92000,.
SR-Tamilnadu-Run-of-River_EP,2035,3241336,92000,.
SR-Tamilnadu-Run-of-River_EP,2045,3111470,88000,.
SR-Tamilnadu-Run-of-River_EP,2022,3241336,92000,.
SR-Tamilnadu-RoR-with Pondage_EP,2025,3241336,92000,.
SR-Tamilnadu-RoR-with Pondage_EP,2035,3241336,92000,.
SR-Tamilnadu-RoR-with Pondage_EP,2045,3111470,88000,.
SR-Tamilnadu-RoR-with Pondage_EP,2022,3241336,92000,.
SR-Tamilnadu-Storage_EP,2025,3241336,92000,.
SR-Tamilnadu-Storage_EP,2035,3241336,92000,.
SR-Tamilnadu-Storage_EP,2045,3111470,88000,.
SR-Tamilnadu-Storage_EP,2022,3241336,92000,.
SR-Tamilnadu-Pumped Storage_EP,2025,0,20150,244774.5806
SR-Tamilnadu-Pumped Storage_EP,2035,0,20150,244774.5806
SR-Tamilnadu-Pumped Storage_EP,2045,0,20150,244774.5806
SR-Tamilnadu-Pumped Storage_EP,2022,0,20150,244774.5806
SR-Tamilnadu-PV,2025,1491641,21001,.
SR-Tamilnadu-PV,2035,895321,15022,.
SR-Tamilnadu-PV,2045,753705,13510,.
SR-Tamilnadu-PV_EP,2022,1491641,21001,.
SR-Tamilnadu-Onshore,2025,1569099,31251,.
SR-Tamilnadu-Onshore,2035,1344692,28261,.
SR-Tamilnadu-Onshore,2045,1188169,26256,.
SR-Tamilnadu-Onshore_EP,2022,1569099,31251,.
SR-Tamilnadu-Offshore,2025,5877079,84270,.
SR-Tamilnadu-Offshore,2035,3435322,74181,.
SR-Tamilnadu-Offshore,2045,3208853,68141,.
SR-Tamilnadu-Offshore_EP,2022,5877079,84270,.
SR-Tamilnadu-Battery,2025,0,38777,427850.75
SR-Tamilnadu-Battery,2035,0,29997,336849
SR-Tamilnadu-Battery,2045,0,24986,284904.75
ER-Bihar-Run-of-River_EP,2025,3241336,92000,.
ER-Bihar-Run-of-River_EP,2035,3241336,92000,.
ER-Bihar-Run-of-River_EP,2045,3111470,88000,.
ER-Bihar-Run-of-River_EP,2022,3241336,92000,.
ER-Bihar-RoR-with Pondage_EP,2025,3241336,92000,.
ER-Bihar-RoR-with Pondage_EP,2035,3241336,92000,.
ER-Bihar-RoR-with Pondage_EP,2045,3111470,88000,.
ER-Bihar-RoR-with Pondage_EP,2022,3241336,92000,.
ER-Bihar-Storage_EP,2025,3241336,92000,.
ER-Bihar-Storage_EP,2035,3241336,92000,.
ER-Bihar-Storage_EP,2045,3111470,88000,.
ER-Bihar-Storage_EP,2022,3241336,92000,.
ER-Bihar-Pumped Storage_EP,2025,0,20150,244774.5806
ER-Bihar-Pumped Storage_EP,2035,0,20150,244774.5806
ER-Bihar-Pumped Storage_EP,2045,0,20150,244774.5806
ER-Bihar-Pumped Storage_EP,2022,0,20150,244774.5806
ER-Bihar-PV,2025,1491641,21001,.
ER-Bihar-PV,2035,895321,15022,.
ER-Bihar-PV,2045,753705,13510,.
ER-Bihar-PV_EP,2022,1491641,21001,.
ER-Bihar-Onshore,2025,1569099,31251,.
ER-Bihar-Onshore,2035,1344692,28261,.
ER-Bihar-Onshore,2045,1188169,26256,.
ER-Bihar-Onshore_EP,2022,1569099,31251,.
ER-Bihar-Battery,2025,0,38777,427850.75
ER-Bihar-Battery,2035,0,29997,336849
ER-Bihar-Battery,2045,0,24986,284904.75
ER-Jharkhand-Run-of-River_EP,2025,3241336,92000,.
ER-Jharkhand-Run-of-River_EP,2035,3241336,92000,.
ER-Jharkhand-Run-of-River_EP,2045,3111470,88000,.
ER-Jharkhand-Run-of-River_EP,2022,3241336,92000,.
ER-Jharkhand-RoR-with Pondage_EP,2025,3241336,92000,.
ER-Jharkhand-RoR-with Pondage_EP,2035,3241336,92000,.
ER-Jharkhand-RoR-with Pondage_EP,2045,3111470,88000,.
ER-Jharkhand-RoR-with Pondage_EP,2022,3241336,92000,.
ER-Jharkhand-Storage_EP,2025,3241336,92000,.
ER-Jharkhand-Storage_EP,2035,3241336,92000,.
ER-Jharkhand-Storage_EP,2045,3111470,88000,.
ER-Jharkhand-Storage_EP,2022,3241336,92000,.
ER-Jharkhand-Pumped Storage_EP,2025,0,20150,244774.5806
ER-Jharkhand-Pumped Storage_EP,2035,0,20150,244774.5806
ER-Jharkhand-Pumped Storage_EP,2045,0,20150,244774.5806
ER-Jharkhand-Pumped Storage_EP,2022,0,20150,244774.5806
ER-Jharkhand-PV,2025,1491641,21001,.
ER-Jharkhand-PV,2035,895321,15022,.
ER-Jharkhand-PV,2045,753705,13510,.
ER-Jharkhand-PV_EP,2022,1491641,21001,.
ER-Jharkhand-Onshore,2025,1569099,31251,.
ER-Jharkhand-Onshore,2035,1344692,28261,.
ER-Jharkhand-Onshore,2045,1188169,26256,.
ER-Jharkhand-Onshore_EP,2022,1569099,31251,.
ER-Jharkhand-Battery,2025,0,38777,427850.75
ER-Jharkhand-Battery,2035,0,29997,336849
ER-Jharkhand-Battery,2045,0,24986,284904.75
ER-Odisha-Run-of-River_EP,2025,3241336,92000,.
ER-Odisha-Run-of-River_EP,2035,3241336,92000,.
ER-Odisha-Run-of-River_EP,2045,3111470,88000,.
ER-Odisha-Run-of-River_EP,2022,3241336,92000,.
ER-Odisha-RoR-with Pondage_EP,2025,3241336,92000,.
ER-Odisha-RoR-with Pondage_EP,2035,3241336,92000,.
ER-Odisha-RoR-with Pondage_EP,2045,3111470,88000,.
ER-Odisha-RoR-with Pondage_EP,2022,3241336,92000,.
ER-Odisha-Storage_EP,2025,3241336,92000,.
ER-Odisha-Storage_EP,2035,3241336,92000,.
ER-Odisha-Storage_EP,2045,3111470,88000,.
ER-Odisha-Storage_EP,2022,3241336,92000,.
ER-Odisha-Pumped Storage_EP,2025,0,20150,244774.5806
ER-Odisha-Pumped Storage_EP,2035,0,20150,244774.5806
ER-Odisha-Pumped Storage_EP,2045,0,20150,244774.5806
ER-Odisha-Pumped Storage_EP,2022,0,20150,244774.5806
ER-Odisha-PV,2025,1491641,21001,.
ER-Odisha-PV,2035,895321,15022,.
ER-Odisha-PV,2045,753705,13510,.
ER-Odisha-PV_EP,2022,1491641,21001,.
ER-Odisha-Onshore,2025,1569099,31251,.
ER-Odisha-Onshore,2035,1344692,28261,.
ER-Odisha-Onshore,2045,1188169,26256,.
ER-Odisha-Onshore_EP,2022,1569099,31251,.
ER-Odisha-Offshore,2025,5877079,84270,.
ER-Odisha-Offshore,2035,3435322,74181,.
ER-Odisha-Offshore,2045,3208853,68141,.
ER-Odisha-Offshore_EP,2022,5877079,84270,.
ER-Odisha-Battery,2025,0,38777,427850.75
ER-Odisha-Battery,2035,0,29997,336849
ER-Odisha-Battery,2045,0,24986,284904.75
ER-Sikkim-Run-of-River_EP,2025,3241336,92000,.
ER-Sikkim-Run-of-River_EP,2035,3241336,92000,.
ER-Sikkim-Run-of-River_EP,2045,3111470,88000,.
ER-Sikkim-Run-of-River_EP,2022,3241336,92000,.
ER-Sikkim-RoR-with Pondage_EP,2025,3241336,92000,.
ER-Sikkim-RoR-with Pondage_EP,2035,3241336,92000,.
ER-Sikkim-RoR-with Pondage_EP,2045,3111470,88000,.
ER-Sikkim-RoR-with Pondage_EP,2022,3241336,92000,.
ER-Sikkim-Storage_EP,2025,3241336,92000,.
ER-Sikkim-Storage_EP,2035,3241336,92000,.
ER-Sikkim-Storage_EP,2045,3111470,88000,.
ER-Sikkim-Storage_EP,2022,3241336,92000,.
ER-Sikkim-Pumped Storage_EP,2025,0,20150,244774.5806
ER-Sikkim-Pumped Storage_EP,2035,0,20150,244774.5806
ER-Sikkim-Pumped Storage_EP,2045,0,20150,244774.5806
ER-Sikkim-Pumped Storage_EP,2022,0,20150,244774.5806
ER-Sikkim-PV,2025,1491641,21001,.
ER-Sikkim-PV,2035,895321,15022,.
ER-Sikkim-PV,2045,753705,13510,.
ER-Sikkim-PV_EP,2022,1491641,21001,.
ER-Sikkim-Onshore,2025,1569099,31251,.
ER-Sikkim-Onshore,2035,1344692,28261,.
ER-Sikkim-Onshore,2045,1188169,26256,.
ER-Sikkim-Onshore_EP,2022,1569099,31251,.
ER-Sikkim-Battery,2025,0,38777,427850.75
ER-Sikkim-Battery,2035,0,29997,336849
ER-Sikkim-Battery,2045,0,24986,284904.75
ER-WestBengal-Run-of-River_EP,2025,3241336,92000,.
ER-WestBengal-Run-of-River_EP,2035,3241336,92000,.
ER-WestBengal-Run-of-River_EP,2045,3111470,88000,.
ER-WestBengal-Run-of-River_EP,2022,3241336,92000,.
ER-WestBengal-RoR-with Pondage_EP,2025,3241336,92000,.
ER-WestBengal-RoR-with Pondage_EP,2035,3241336,92000,.
ER-WestBengal-RoR-with Pondage_EP,2045,3111470,88000,.
ER-WestBengal-RoR-with Pondage_EP,2022,3241336,92000,.
ER-WestBengal-Storage_EP,2025,3241336,92000,.
ER-WestBengal-Storage_EP,2035,3241336,92000,.
ER-WestBengal-Storage_EP,2045,3111470,88000,.
ER-WestBengal-Storage_EP,2022,3241336,92000,.
ER-WestBengal-Pumped Storage_EP,2025,0,20150,244774.5806
ER-WestBengal-Pumped Storage_EP,2035,0,20150,244774.5806
ER-WestBengal-Pumped Storage_EP,2045,0,20150,244774.5806
ER-WestBengal-Pumped Storage_EP,2022,0,20150,244774.5806
ER-WestBengal-PV,2025,1491641,21001,.
ER-WestBengal-PV,2035,895321,15022,.
ER-WestBengal-PV,2045,753705,13510,.
ER-WestBengal-PV_EP,2022,1491641,21001,.
ER-WestBengal-Onshore,2025,1569099,31251,.
ER-WestBengal-Onshore,2035,1344692,28261,.
ER-WestBengal-Onshore,2045,1188169,26256,.
ER-WestBengal-Onshore_EP,2022,1569099,31251,.
ER-WestBengal-Offshore,2025,5877079,84270,.
ER-WestBengal-Offshore,2035,3435322,74181,.
ER-WestBengal-Offshore,2045,3208853,68141,.
ER-WestBengal-Offshore_EP,2022,5877079,84270,.
ER-WestBengal-Battery,2025,0,38777,427850.75
ER-WestBengal-Battery,2035,0,29997,336849
ER-WestBengal-Battery,2045,0,24986,284904.75
NER-ArunachalPradesh-Run-of-River_EP,2025,3241336,92000,.
NER-ArunachalPradesh-Run-of-River_EP,2035,3241336,92000,.
NER-ArunachalPradesh-Run-of-River_EP,2045,3111470,88000,.
NER-ArunachalPradesh-Run-of-River_EP,2022,3241336,92000,.
NER-ArunachalPradesh-RoR-with Pondage_EP,2025,3241336,92000,.
NER-ArunachalPradesh-RoR-with Pondage_EP,2035,3241336,92000,.
NER-ArunachalPradesh-RoR-with Pondage_EP,2045,3111470,88000,.
NER-ArunachalPradesh-RoR-with Pondage_EP,2022,3241336,92000,.
NER-ArunachalPradesh-Storage_EP,2025,3241336,92000,.
NER-ArunachalPradesh-Storage_EP,2035,3241336,92000,.
NER-ArunachalPradesh-Storage_EP,2045,3111470,88000,.
NER-ArunachalPradesh-Storage_EP,2022,3241336,92000,.
NER-ArunachalPradesh-Pumped Storage_EP,2025,0,20150,244774.5806
NER-ArunachalPradesh-Pumped Storage_EP,2035,0,20150,244774.5806
NER-ArunachalPradesh-Pumped Storage_EP,2045,0,20150,244774.5806
NER-ArunachalPradesh-Pumped Storage_EP,2022,0,20150,244774.5806
NER-ArunachalPradesh-PV,2025,1491641,21001,.
NER-ArunachalPradesh-PV,2035,895321,15022,.
NER-ArunachalPradesh-PV,2045,753705,13510,.
NER-ArunachalPradesh-PV_EP,2022,1491641,21001,.
NER-ArunachalPradesh-Onshore,2025,1569099,31251,.
NER-ArunachalPradesh-Onshore,2035,1344692,28261,.
NER-ArunachalPradesh-Onshore,2045,1188169,26256,.
NER-ArunachalPradesh-Onshore_EP,2022,1569099,31251,.
NER-ArunachalPradesh-Battery,2025,0,38777,427850.75
NER-ArunachalPradesh-Battery,2035,0,29997,336849
NER-ArunachalPradesh-Battery,2045,0,24986,284904.75
NER-Assam-Run-of-River_EP,2025,3241336,92000,.
NER-Assam-Run-of-River_EP,2035,3241336,92000,.
NER-Assam-Run-of-River_EP,2045,3111470,88000,.
NER-Assam-Run-of-River_EP,2022,3241336,92000,.
NER-Assam-RoR-with Pondage_EP,2025,3241336,92000,.
NER-Assam-RoR-with Pondage_EP,2035,3241336,92000,.
NER-Assam-RoR-with Pondage_EP,2045,3111470,88000,.
NER-Assam-RoR-with Pondage_EP,2022,3241336,92000,.
NER-Assam-Storage_EP,2025,3241336,92000,.
NER-Assam-Storage_EP,2035,3241336,92000,.
NER-Assam-Storage_EP,2045,3111470,88000,.
NER-Assam-Storage_EP,2022,3241336,92000,.
NER-Assam-Pumped Storage_EP,2025,0,20150,244774.5806
NER-Assam-Pumped Storage_EP,2035,0,20150,244774.5806
NER-Assam-Pumped Storage_EP,2045,0,20150,244774.5806
NER-Assam-Pumped Storage_EP,2022,0,20150,244774.5806
NER-Assam-PV,2025,1491641,21001,.
NER-Assam-PV,2035,895321,15022,.
NER-Assam-PV,2045,753705,13510,.
NER-Assam-PV_EP,2022,1491641,21001,.
NER-Assam-Onshore,2025,1569099,31251,.
NER-Assam-Onshore,2035,1344692,28261,.
NER-Assam-Onshore,2045,1188169,26256,.
NER-Assam-Onshore_EP,2022,1569099,31251,.
NER-Assam-Battery,2025,0,38777,427850.75
NER-Assam-Battery,2035,0,29997,336849
NER-Assam-Battery,2045,0,24986,284904.75
NER-Manipur-Run-of-River_EP,2025,3241336,92000,.
NER-Manipur-Run-of-River_EP,2035,3241336,92000,.
NER-Manipur-Run-of-River_EP,2045,3111470,88000,.
NER-Manipur-Run-of-River_EP,2022,3241336,92000,.
NER-Manipur-RoR-with Pondage_EP,2025,3241336,92000,.
NER-Manipur-RoR-with Pondage_EP,2035,3241336,92000,.
NER-Manipur-RoR-with Pondage_EP,2045,3111470,88000,.
NER-Manipur-RoR-with Pondage_EP,2022,3241336,92000,.
NER-Manipur-Storage_EP,2025,3241336,92000,.
NER-Manipur-Storage_EP,2035,3241336,92000,.
NER-Manipur-Storage_EP,2045,3111470,88000,.
NER-Manipur-Storage_EP,2022,3241336,92000,.
NER-Manipur-Pumped Storage_EP,2025,0,20150,244774.5806
NER-Manipur-Pumped Storage_EP,2035,0,20150,244774.5806
NER-Manipur-Pumped Storage_EP,2045,0,20150,244774.5806
NER-Manipur-Pumped Storage_EP,2022,0,20150,244774.5806
NER-Manipur-PV,2025,1491641,21001,.
NER-Manipur-PV,2035,895321,15022,.
NER-Manipur-PV,2045,753705,13510,.
NER-Manipur-PV_EP,2022,1491641,21001,.
NER-Manipur-Onshore,2025,1569099,31251,.
NER-Manipur-Onshore,2035,1344692,28261,.
NER-Manipur-Onshore,2045,1188169,26256,.
NER-Manipur-Onshore_EP,2022,1569099,31251,.
NER-Manipur-Battery,2025,0,38777,427850.75
NER-Manipur-Battery,2035,0,29997,336849
NER-Manipur-Battery,2045,0,24986,284904.75
NER-Meghalaya-Run-of-River_EP,2025,3241336,92000,.
NER-Meghalaya-Run-of-River_EP,2035,3241336,92000,.
NER-Meghalaya-Run-of-River_EP,2045,3111470,88000,.
NER-Meghalaya-Run-of-River_EP,2022,3241336,92000,.
NER-Meghalaya-RoR-with Pondage_EP,2025,3241336,92000,.
NER-Meghalaya-RoR-with Pondage_EP,2035,3241336,92000,.
NER-Meghalaya-RoR-with Pondage_EP,2045,3111470,88000,.
NER-Meghalaya-RoR-with Pondage_EP,2022,3241336,92000,.
NER-Meghalaya-Storage_EP,2025,3241336,92000,.
NER-Meghalaya-Storage_EP,2035,3241336,92000,.
NER-Meghalaya-Storage_EP,2045,3111470,88000,.
NER-Meghalaya-Storage_EP,2022,3241336,92000,.
NER-Meghalaya-Pumped Storage_EP,2025,0,20150,244774.5806
NER-Meghalaya-Pumped Storage_EP,2035,0,20150,244774.5806
NER-Meghalaya-Pumped Storage_EP,2045,0,20150,244774.5806
NER-Meghalaya-Pumped Storage_EP,2022,0,20150,244774.5806
NER-Meghalaya-PV,2025,1491641,21001,.
NER-Meghalaya-PV,2035,895321,15022,.
NER-Meghalaya-PV,2045,753705,13510,.
NER-Meghalaya-PV_EP,2022,1491641,21001,.
NER-Meghalaya-Onshore,2025,1569099,31251,.
NER-Meghalaya-Onshore,2035,1344692,28261,.
NER-Meghalaya-Onshore,2045,1188169,26256,.
NER-Meghalaya-Onshore_EP,2022,1569099,31251,.
NER-Meghalaya-Battery,2025,0,38777,427850.75
NER-Meghalaya-Battery,2035,0,29997,336849
NER-Meghalaya-Battery,2045,0,24986,284904.75
NER-Mizoram-Run-of-River_EP,2025,3241336,92000,.
NER-Mizoram-Run-of-River_EP,2035,3241336,92000,.
NER-Mizoram-Run-of-River_EP,2045,3111470,88000,.
NER-Mizoram-Run-of-River_EP,2022,3241336,92000,.
NER-Mizoram-RoR-with Pondage_EP,2025,3241336,92000,.
NER-Mizoram-RoR-with Pondage_EP,2035,3241336,92000,.
NER-Mizoram-RoR-with Pondage_EP,2045,3111470,88000,.
NER-Mizoram-RoR-with Pondage_EP,2022,3241336,92000,.
NER-Mizoram-Storage_EP,2025,3241336,92000,.
NER-Mizoram-Storage_EP,2035,3241336,92000,.
NER-Mizoram-Storage_EP,2045,3111470,88000,.
NER-Mizoram-Storage_EP,2022,3241336,92000,.
NER-Mizoram-Pumped Storage_EP,2025,0,20150,244774.5806
NER-Mizoram-Pumped Storage_EP,2035,0,20150,244774.5806
NER-Mizoram-Pumped Storage_EP,2045,0,20150,244774.5806
NER-Mizoram-Pumped Storage_EP,2022,0,20150,244774.5806
NER-Mizoram-PV,2025,1491641,21001,.
NER-Mizoram-PV,2035,895321,15022,.
NER-Mizoram-PV,2045,753705,13510,.
NER-Mizoram-PV_EP,2022,1491641,21001,.
NER-Mizoram-Onshore,2025,1569099,31251,.
NER-Mizoram-Onshore,2035,1344692,28261,.
NER-Mizoram-Onshore,2045,1188169,26256,.
NER-Mizoram-Onshore_EP,2022,1569099,31251,.
NER-Mizoram-Battery,2025,0,38777,427850.75
NER-Mizoram-Battery,2035,0,29997,336849
NER-Mizoram-Battery,2045,0,24986,284904.75
NER-Nagaland-Run-of-River_EP,2025,3241336,92000,.
NER-Nagaland-Run-of-River_EP,2035,3241336,92000,.
NER-Nagaland-Run-of-River_EP,2045,3111470,88000,.
NER-Nagaland-Run-of-River_EP,2022,3241336,92000,.
NER-Nagaland-RoR-with Pondage_EP,2025,3241336,92000,.
NER-Nagaland-RoR-with Pondage_EP,2035,3241336,92000,.
NER-Nagaland-RoR-with Pondage_EP,2045,3111470,88000,.
NER-Nagaland-RoR-with Pondage_EP,2022,3241336,92000,.
NER-Nagaland-Storage_EP,2025,3241336,92000,.
NER-Nagaland-Storage_EP,2035,3241336,92000,.
NER-Nagaland-Storage_EP,2045,3111470,88000,.
NER-Nagaland-Storage_EP,2022,3241336,92000,.
NER-Nagaland-Pumped Storage_EP,2025,0,20150,244774.5806
NER-Nagaland-Pumped Storage_EP,2035,0,20150,244774.5806
NER-Nagaland-Pumped Storage_EP,2045,0,20150,244774.5806
NER-Nagaland-Pumped Storage_EP,2022,0,20150,244774.5806
NER-Nagaland-PV,2025,1491641,21001,.
NER-Nagaland-PV,2035,895321,15022,.
NER-Nagaland-PV,2045,753705,13510,.
NER-Nagaland-PV_EP,2022,1491641,21001,.
NER-Nagaland-Onshore,2025,1569099,31251,.
NER-Nagaland-Onshore,2035,1344692,28261,.
NER-Nagaland-Onshore,2045,1188169,26256,.
NER-Nagaland-Onshore_EP,2022,1569099,31251,.
NER-Nagaland-Battery,2025,0,38777,427850.75
NER-Nagaland-Battery,2035,0,29997,336849
NER-Nagaland-Battery,2045,0,24986,284904.75
NER-Tripura-Run-of-River_EP,2025,3241336,92000,.
NER-Tripura-Run-of-River_EP,2035,3241336,92000,.
NER-Tripura-Run-of-River_EP,2045,3111470,88000,.
NER-Tripura-Run-of-River_EP,2022,3241336,92000,.
NER-Tripura-RoR-with Pondage_EP,2025,3241336,92000,.
NER-Tripura-RoR-with Pondage_EP,2035,3241336,92000,.
NER-Tripura-RoR-with Pondage_EP,2045,3111470,88000,.
NER-Tripura-RoR-with Pondage_EP,2022,3241336,92000,.
NER-Tripura-Storage_EP,2025,3241336,92000,.
NER-Tripura-Storage_EP,2035,3241336,92000,.
NER-Tripura-Storage_EP,2045,3111470,88000,.
NER-Tripura-Storage_EP,2022,3241336,92000,.
NER-Tripura-Pumped Storage_EP,2025,0,20150,244774.5806
NER-Tripura-Pumped Storage_EP,2035,0,20150,244774.5806
NER-Tripura-Pumped Storage_EP,2045,0,20150,244774.5806
NER-Tripura-Pumped Storage_EP,2022,0,20150,244774.5806
NER-Tripura-PV,2025,1491641,21001,.
NER-Tripura-PV,2035,895321,15022,.
NER-Tripura-PV,2045,753705,13510,.
NER-Tripura-PV_EP,2022,1491641,21001,.
NER-Tripura-Onshore,2025,1569099,31251,.
NER-Tripura-Onshore,2035,1344692,28261,.
NER-Tripura-Onshore,2045,1188169,26256,.
NER-Tripura-Onshore_EP,2022,1569099,31251,.
NER-Tripura-Battery,2025,0,38777,427850.75
NER-Tripura-Battery,2035,0,29997,336849
NER-Tripura-Battery,2045,0,24986,284904.75
NR-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
NR-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
NR-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
WR-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
WR-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
WR-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
SR-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
SR-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
SR-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
ER-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
ER-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
ER-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
NER-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
NER-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
NER-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
NR-Chandigarh-Coal-SUBCRITICAL,2025,1000000,35000,.
NR-Chandigarh-Coal-SUBCRITICAL,2035,1000000,35000,.
NR-Chandigarh-Coal-SUBCRITICAL,2045,1000000,35000,.
NR-Chandigarh-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NR-Chandigarh-Coal-SUPERCRITICAL,2025,1200000,50000,.
NR-Chandigarh-Coal-SUPERCRITICAL,2035,1200000,50000,.
NR-Chandigarh-Coal-SUPERCRITICAL,2045,1200000,50000,.
NR-Chandigarh-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NR-Chandigarh-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NR-Chandigarh-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NR-Chandigarh-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NR-Chandigarh-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NR-Chandigarh-Coal-IGCC,2025,1571000,70000,.
NR-Chandigarh-Coal-IGCC,2035,1500000,70000,.
NR-Chandigarh-Coal-IGCC,2045,1500000,70000,.
NR-Chandigarh-Coal-IGCC_EP,2022,1571000,70000,.
NR-Chandigarh-Gas-CCGT,2025,700000,25000,.
NR-Chandigarh-Gas-CCGT,2035,700000,25000,.
NR-Chandigarh-Gas-CCGT,2045,700000,25000,.
NR-Chandigarh-Gas-CCGT_EP,2022,700000,25000,.
NR-Chandigarh-Gas-turbine,2025,400000,20000,.
NR-Chandigarh-Gas-turbine,2035,400000,20000,.
NR-Chandigarh-Gas-turbine,2045,400000,20000,.
NR-Chandigarh-Gas-turbine_EP,2022,400000,20000,.
NR-Chandigarh-Nuclear,2025,2800000,140000,.
NR-Chandigarh-Nuclear,2035,2800000,140000,.
NR-Chandigarh-Nuclear,2045,2800000,140000,.
NR-Chandigarh-Nuclear_EP,2022,2800000,140000,.
NR-Delhi-Coal-SUBCRITICAL,2025,1000000,35000,.
NR-Delhi-Coal-SUBCRITICAL,2035,1000000,35000,.
NR-Delhi-Coal-SUBCRITICAL,2045,1000000,35000,.
NR-Delhi-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NR-Delhi-Coal-SUPERCRITICAL,2025,1200000,50000,.
NR-Delhi-Coal-SUPERCRITICAL,2035,1200000,50000,.
NR-Delhi-Coal-SUPERCRITICAL,2045,1200000,50000,.
